Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Student Age,Response Time (s)
91,Lithuania,337,0,Basic,Complex Numbers,Complex Numbers,27.0,49.0
128,Lithuania,337,0,Basic,Complex Numbers,Complex Numbers,23.0,85.0
175,Italy,337,1,Basic,Complex Numbers,Complex Numbers,21.0,74.0
152,Portugal,337,1,Basic,Complex Numbers,Complex Numbers,28.0,51.0
457,Portugal,337,0,Basic,Complex Numbers,Complex Numbers,23.0,86.0
591,Portugal,337,1,Basic,Complex Numbers,Complex Numbers,40.0,78.0
1487,Portugal,337,0,Basic,Complex Numbers,Complex Numbers,22.0,50.0
174,Portugal,337,1,Basic,Complex Numbers,Complex Numbers,21.0,29.0
71,Portugal,337,0,,Complex Numbers,Complex Numbers,19.0,66.0
422,Portugal,337,0,Basic,Complex Numbers,Complex Numbers,22.0,61.0
411,Portugal,337,0,Basic,Complex Numbers,Complex Numbers,21.0,67.0
407,Portugal,337,1,Basic,Complex Numbers,Complex Numbers,18.0,74.0
420,Portugal,337,0,Basic,Complex Numbers,Complex Numbers,23.0,49.0
80,Lithuania,337,0,Basic,Complex Numbers,Complex Numbers,19.0,43.0
80,Lithuania,337,0,Basic,Complex Numbers,Complex Numbers,19.0,68.0
37,Portugal,337,1,Basic,Complex Numbers,Complex Numbers,22.0,64.0
28,Portugal,337,0,Basic,Complex Numbers,Complex Numbers,23.0,50.0
41,Portugal,338,0,Basic,Complex Numbers,Complex Numbers,20.0,72.0
91,Lithuania,338,1,Basic,Complex Numbers,Complex Numbers,27.0,89.0
90,Lithuania,338,0,Basic,Complex Numbers,Complex Numbers,20.0,62.0
128,Lithuania,338,0,Basic,Complex Numbers,Complex Numbers,23.0,36.0
90,Lithuania,338,0,Basic,Complex Numbers,Complex Numbers,20.0,59.0
175,Italy,338,1,Basic,Complex Numbers,Complex Numbers,21.0,50.0
175,Italy,338,0,Basic,Complex Numbers,Complex Numbers,21.0,72.0
1504,Portugal,338,1,Basic,Complex Numbers,Complex Numbers,,35.0
415,Portugal,338,0,,Complex Numbers,Complex Numbers,20.0,51.0
769,Portugal,338,0,Basic,Complex Numbers,Complex Numbers,26.0,72.0
163,Portugal,338,0,Basic,Complex Numbers,Complex Numbers,19.0,77.0
71,Portugal,338,1,Basic,Complex Numbers,Complex Numbers,19.0,36.0
409,Portugal,338,1,Basic,Complex Numbers,Complex Numbers,23.0,45.0
411,Portugal,338,0,Basic,Complex Numbers,Complex Numbers,21.0,92.0
80,Lithuania,338,1,Basic,Complex Numbers,Complex Numbers,19.0,61.0
72,Portugal,338,0,Basic,Complex Numbers,Complex Numbers,24.0,60.0
72,Portugal,338,0,Basic,Complex Numbers,Complex Numbers,24.0,39.0
90,Lithuania,339,1,Basic,Complex Numbers,Complex Numbers,20.0,
128,Lithuania,339,0,Basic,Complex Numbers,Complex Numbers,23.0,80.0
90,Lithuania,339,0,Basic,Complex Numbers,Complex Numbers,20.0,41.0
175,Italy,339,1,Basic,Complex Numbers,Complex Numbers,21.0,127.0
175,Italy,339,0,Basic,Complex Numbers,Complex Numbers,21.0,82.0
175,Italy,339,1,Basic,Complex Numbers,Complex Numbers,21.0,63.0
175,Italy,339,1,Basic,Complex Numbers,Complex Numbers,21.0,46.0
175,Italy,339,1,Basic,Complex Numbers,Complex Numbers,21.0,47.0
152,Portugal,339,1,Basic,Complex Numbers,Complex Numbers,28.0,90.0
415,Portugal,339,0,Basic,Complex Numbers,Complex Numbers,20.0,54.0
769,Portugal,339,0,Basic,Complex Numbers,Complex Numbers,26.0,46.0
163,Portugal,339,1,Basic,Complex Numbers,Complex Numbers,19.0,30.0
409,Portugal,339,0,Basic,Complex Numbers,Complex Numbers,23.0,41.0
411,Portugal,339,0,Basic,Complex Numbers,Complex Numbers,21.0,76.0
420,Portugal,339,0,Basic,Complex Numbers,Complex Numbers,23.0,78.0
80,Lithuania,339,0,Basic,Complex Numbers,Complex Numbers,19.0,58.0
37,Portugal,339,1,Basic,Complex Numbers,Complex Numbers,22.0,67.0
37,Portugal,339,1,Basic,Complex Numbers,Complex Numbers,22.0,72.0
72,Portugal,339,0,Basic,Complex Numbers,Complex Numbers,24.0,74.0
466,Portugal,340,0,Advanced,Complex Numbers,Complex Numbers,22.0,90.0
457,Portugal,340,1,Advanced,Complex Numbers,Complex Numbers,23.0,98.0
483,Portugal,340,1,Advanced,Complex Numbers,Complex Numbers,18.0,104.0
1247,Portugal,340,0,Advanced,Complex Numbers,Complex Numbers,18.0,58.0
376,Portugal,340,0,Advanced,Complex Numbers,Complex Numbers,29.0,68.0
464,Portugal,340,0,Advanced,Complex Numbers,Complex Numbers,29.0,74.0
470,Portugal,340,1,Advanced,Complex Numbers,Complex Numbers,23.0,79.0
426,Portugal,340,1,Advanced,Complex Numbers,Complex Numbers,20.0,52.0
551,Lithuania,340,0,Advanced,Complex Numbers,Complex Numbers,22.0,64.0
582,Lithuania,340,0,Advanced,Complex Numbers,Complex Numbers,23.0,82.0
41,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,20.0,76.0
128,Lithuania,341,0,Basic,Complex Numbers,Complex Numbers,23.0,68.0
128,Lithuania,341,0,Basic,Complex Numbers,Complex Numbers,23.0,62.0
128,Lithuania,341,0,Basic,Complex Numbers,Complex Numbers,23.0,29.0
175,Italy,341,0,Basic,,Complex Numbers,21.0,77.0
457,Portugal,341,1,Basic,Complex Numbers,Complex Numbers,23.0,83.0
591,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,40.0,71.0
376,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,29.0,51.0
1487,Portugal,341,1,Basic,Complex Numbers,Complex Numbers,22.0,55.0
1487,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,22.0,30.0
174,Portugal,341,1,Basic,Complex Numbers,Complex Numbers,21.0,45.0
71,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,19.0,40.0
409,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,23.0,42.0
411,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,21.0,55.0
411,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,21.0,57.0
407,Portugal,341,1,Basic,Complex Numbers,Complex Numbers,18.0,50.0
80,Lithuania,341,0,Basic,Complex Numbers,Complex Numbers,19.0,52.0
37,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,22.0,83.0
421,Portugal,341,0,Basic,Complex Numbers,Complex Numbers,21.0,71.0
41,Portugal,342,1,Basic,Complex Numbers,Complex Numbers,20.0,92.0
90,Lithuania,342,0,Basic,Complex Numbers,Complex Numbers,20.0,54.0
128,Lithuania,342,1,Basic,Complex Numbers,Complex Numbers,23.0,66.0
91,Lithuania,342,0,Basic,Complex Numbers,Complex Numbers,27.0,56.0
175,Italy,342,1,Basic,Complex Numbers,Complex Numbers,21.0,30.0
983,Portugal,342,1,Basic,Complex Numbers,Complex Numbers,24.0,39.0
174,Portugal,342,1,Basic,Complex Numbers,Complex Numbers,21.0,46.0
71,Portugal,342,1,Basic,Complex Numbers,Complex Numbers,19.0,54.0
422,Portugal,342,1,Basic,Complex Numbers,Complex Numbers,22.0,30.0
411,Portugal,342,0,Basic,Complex Numbers,Complex Numbers,21.0,68.0
411,Portugal,342,0,,Complex Numbers,Complex Numbers,21.0,57.0
420,Portugal,342,0,Basic,Complex Numbers,Complex Numbers,23.0,53.0
551,Lithuania,342,0,Basic,Complex Numbers,Complex Numbers,22.0,
80,Lithuania,342,0,Basic,Complex Numbers,Complex Numbers,19.0,90.0
180,Italy,342,1,Basic,Complex Numbers,Complex Numbers,21.0,53.0
72,Portugal,342,0,Basic,Complex Numbers,Complex Numbers,24.0,55.0
448,Portugal,343,0,Advanced,Probability ,Probability ,24.0,104.0
451,Portugal,343,1,Advanced,Probability ,Probability ,21.0,58.0
451,Portugal,344,1,Advanced,Probability ,Probability ,21.0,102.0
91,Lithuania,345,1,Advanced,Complex Numbers,Complex Numbers,27.0,93.0
91,Lithuania,345,1,Advanced,Complex Numbers,Complex Numbers,27.0,69.0
91,Lithuania,345,1,Advanced,Complex Numbers,Complex Numbers,27.0,89.0
466,Portugal,345,0,Advanced,Complex Numbers,Complex Numbers,22.0,59.0
483,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,18.0,69.0
1247,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,18.0,54.0
376,Portugal,345,0,Advanced,Complex Numbers,Complex Numbers,29.0,90.0
376,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,29.0,106.0
376,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,29.0,61.0
375,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,,71.0
394,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,18.0,80.0
473,Portugal,345,0,Advanced,Complex Numbers,Complex Numbers,26.0,86.0
470,Portugal,345,0,Advanced,Complex Numbers,Complex Numbers,23.0,132.0
535,Portugal,345,0,Advanced,,Complex Numbers,20.0,65.0
403,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,23.0,108.0
426,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,20.0,117.0
359,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,22.0,106.0
468,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,18.0,79.0
582,Lithuania,345,1,Advanced,Complex Numbers,Complex Numbers,23.0,106.0
374,Portugal,345,1,Advanced,Complex Numbers,Complex Numbers,18.0,88.0
91,Lithuania,346,1,Advanced,Complex Numbers,Complex Numbers,27.0,49.0
91,Lithuania,346,0,Advanced,Complex Numbers,Complex Numbers,27.0,89.0
91,Lithuania,346,1,,Complex Numbers,Complex Numbers,27.0,64.0
466,Portugal,346,0,Advanced,Complex Numbers,Complex Numbers,22.0,55.0
457,Portugal,346,1,Advanced,Complex Numbers,Complex Numbers,23.0,55.0
376,Portugal,346,0,Advanced,Complex Numbers,Complex Numbers,29.0,88.0
376,Portugal,346,1,Advanced,Complex Numbers,Complex Numbers,29.0,84.0
376,,346,0,Advanced,Complex Numbers,Complex Numbers,29.0,60.0
464,Portugal,346,1,Advanced,Complex Numbers,Complex Numbers,29.0,84.0
375,Portugal,346,1,Advanced,Complex Numbers,Complex Numbers,21.0,78.0
473,Portugal,346,0,Advanced,Complex Numbers,Complex Numbers,26.0,100.0
470,Portugal,346,1,Advanced,Complex Numbers,Complex Numbers,23.0,63.0
535,Portugal,346,1,Advanced,Complex Numbers,Complex Numbers,20.0,86.0
426,Portugal,346,1,Advanced,Complex Numbers,Complex Numbers,20.0,47.0
374,Portugal,346,1,Advanced,Complex Numbers,Complex Numbers,18.0,112.0
393,Lithuania,347,1,Advanced,Complex Numbers,Complex Numbers,23.0,117.0
393,Lithuania,347,1,Advanced,Complex Numbers,Complex Numbers,23.0,49.0
91,Lithuania,347,1,Advanced,Complex Numbers,Complex Numbers,27.0,56.0
466,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,22.0,73.0
457,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,23.0,107.0
483,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,18.0,56.0
1247,Portugal,347,0,Advanced,Complex Numbers,Complex Numbers,18.0,107.0
376,Portugal,347,0,Advanced,Complex Numbers,Complex Numbers,29.0,47.0
376,Portugal,347,0,Advanced,Complex Numbers,Complex Numbers,29.0,78.0
376,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,29.0,45.0
376,Portugal,347,0,Advanced,Complex Numbers,Complex Numbers,29.0,94.0
464,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,29.0,60.0
394,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,18.0,104.0
473,Portugal,347,0,Advanced,Complex Numbers,Complex Numbers,26.0,75.0
470,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,23.0,88.0
470,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,23.0,57.0
359,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,22.0,68.0
468,Portugal,347,1,Advanced,Complex Numbers,Complex Numbers,18.0,47.0
551,Lithuania,347,0,Advanced,Complex Numbers,Complex Numbers,22.0,72.0
582,Lithuania,347,0,Advanced,Complex Numbers,Complex Numbers,23.0,85.0
374,Portugal,347,0,Advanced,Complex Numbers,Complex Numbers,18.0,64.0
91,Lithuania,348,1,Advanced,Complex Numbers,Complex Numbers,27.0,105.0
466,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,22.0,76.0
466,Portugal,348,0,Advanced,Complex Numbers,Complex Numbers,22.0,61.0
457,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,23.0,45.0
457,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,23.0,63.0
483,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,18.0,97.0
375,Portugal,348,0,Advanced,Complex Numbers,Complex Numbers,21.0,51.0
394,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,18.0,67.0
473,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,26.0,94.0
470,Portugal,348,0,Advanced,Complex Numbers,Complex Numbers,23.0,90.0
470,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,23.0,76.0
468,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,18.0,59.0
582,Lithuania,348,1,Advanced,Complex Numbers,Complex Numbers,23.0,83.0
374,Portugal,348,1,Advanced,Complex Numbers,Complex Numbers,18.0,62.0
393,Lithuania,349,1,Advanced,Complex Numbers,Complex Numbers,23.0,70.0
393,Lithuania,349,1,Advanced,Complex Numbers,Complex Numbers,23.0,78.0
91,Lithuania,349,1,Advanced,Complex Numbers,Complex Numbers,27.0,52.0
91,Lithuania,349,0,Advanced,Complex Numbers,Complex Numbers,27.0,95.0
91,Lithuania,349,1,Advanced,Complex Numbers,Complex Numbers,27.0,103.0
380,Portugal,349,0,Advanced,Complex Numbers,Complex Numbers,37.0,49.0
483,Portugal,349,1,Advanced,Complex Numbers,Complex Numbers,18.0,61.0
483,Portugal,349,0,Advanced,Complex Numbers,Complex Numbers,18.0,54.0
1247,Portugal,349,1,Advanced,Complex Numbers,Complex Numbers,18.0,84.0
376,Portugal,349,0,Advanced,Complex Numbers,Complex Numbers,29.0,81.0
375,Portugal,349,1,Advanced,Complex Numbers,Complex Numbers,21.0,62.0
470,Portugal,349,1,Advanced,Complex Numbers,Complex Numbers,23.0,102.0
403,Portugal,349,1,Advanced,Complex Numbers,Complex Numbers,23.0,111.0
426,Portugal,349,0,Advanced,Complex Numbers,Complex Numbers,20.0,54.0
468,Portugal,349,1,Advanced,Complex Numbers,Complex Numbers,18.0,81.0
551,Lithuania,349,1,Advanced,Complex Numbers,Complex Numbers,22.0,109.0
582,Lithuania,349,1,Advanced,Complex Numbers,Complex Numbers,23.0,80.0
91,Lithuania,350,0,Advanced,Complex Numbers,Complex Numbers,27.0,51.0
466,Portugal,350,0,Advanced,Complex Numbers,Complex Numbers,22.0,67.0
380,Portugal,350,0,Advanced,Complex Numbers,Complex Numbers,37.0,71.0
457,Portugal,350,1,Advanced,Complex Numbers,Complex Numbers,23.0,58.0
376,Portugal,350,0,Advanced,Complex Numbers,Complex Numbers,29.0,100.0
376,Portugal,350,0,Advanced,Complex Numbers,Complex Numbers,29.0,97.0
426,Portugal,350,0,Advanced,Complex Numbers,Complex Numbers,20.0,84.0
468,Portugal,350,0,Advanced,Complex Numbers,Complex Numbers,18.0,89.0
374,Portugal,350,1,Advanced,Complex Numbers,Complex Numbers,18.0,99.0
393,Lithuania,351,0,Advanced,Complex Numbers,Complex Numbers,23.0,91.0
393,Lithuania,351,0,Advanced,Complex Numbers,Complex Numbers,23.0,86.0
91,Lithuania,351,1,Advanced,Complex Numbers,Complex Numbers,27.0,90.0
91,Lithuania,351,1,Advanced,Complex Numbers,Complex Numbers,27.0,61.0
380,Portugal,351,0,Advanced,Complex Numbers,Complex Numbers,37.0,72.0
457,Portugal,351,1,Advanced,Complex Numbers,Complex Numbers,23.0,87.0
376,Portugal,351,1,Advanced,Complex Numbers,Complex Numbers,29.0,105.0
376,Portugal,351,1,Advanced,Complex Numbers,Complex Numbers,29.0,62.0
464,Portugal,351,1,Advanced,Complex Numbers,Complex Numbers,29.0,81.0
394,Portugal,351,0,Advanced,Complex Numbers,Complex Numbers,18.0,91.0
473,Portugal,351,0,Advanced,Complex Numbers,Complex Numbers,26.0,95.0
470,Portugal,351,0,Advanced,Complex Numbers,Complex Numbers,23.0,97.0
535,Portugal,351,1,Advanced,Complex Numbers,,20.0,109.0
426,Portugal,351,1,Advanced,Complex Numbers,Complex Numbers,20.0,86.0
359,Portugal,351,0,Advanced,Complex Numbers,Complex Numbers,22.0,49.0
468,Portugal,351,1,Advanced,Complex Numbers,Complex Numbers,18.0,68.0
91,Lithuania,352,1,Advanced,Complex Numbers,Complex Numbers,27.0,63.0
457,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,23.0,77.0
483,Portugal,352,0,Advanced,Complex Numbers,Complex Numbers,18.0,99.0
483,Portugal,352,0,Advanced,Complex Numbers,Complex Numbers,18.0,69.0
376,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,29.0,77.0
376,Portugal,352,0,Advanced,Complex Numbers,Complex Numbers,29.0,81.0
464,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,29.0,70.0
375,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,21.0,72.0
383,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,24.0,62.0
394,Portugal,352,0,Advanced,Complex Numbers,Complex Numbers,18.0,46.0
397,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,20.0,144.0
397,Portugal,352,0,Advanced,Complex Numbers,Complex Numbers,20.0,84.0
403,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,23.0,50.0
426,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,20.0,101.0
359,Portugal,352,1,Advanced,Complex Numbers,Complex Numbers,22.0,62.0
551,Lithuania,352,0,Advanced,Complex Numbers,Complex Numbers,22.0,53.0
128,Lithuania,353,0,Basic,Complex Numbers,Complex Numbers,23.0,66.0
90,Lithuania,353,0,Basic,Complex Numbers,Complex Numbers,20.0,81.0
128,Lithuania,353,0,Basic,Complex Numbers,Complex Numbers,23.0,61.0
128,Lithuania,353,1,Basic,Complex Numbers,Complex Numbers,23.0,40.0
175,Italy,353,1,Basic,Complex Numbers,Complex Numbers,21.0,81.0
69,Portugal,353,1,Basic,Complex Numbers,Complex Numbers,23.0,35.0
769,Portugal,353,0,Basic,Complex Numbers,Complex Numbers,26.0,85.0
71,Portugal,353,1,Basic,Complex Numbers,Complex Numbers,19.0,46.0
419,Portugal,353,0,Basic,Complex Numbers,Complex Numbers,20.0,50.0
551,Lithuania,353,0,Basic,Complex Numbers,Complex Numbers,22.0,69.0
37,Portugal,353,1,Basic,Complex Numbers,Complex Numbers,22.0,69.0
28,Portugal,353,0,Basic,Complex Numbers,Complex Numbers,23.0,37.0
421,Portugal,353,0,Basic,Complex Numbers,Complex Numbers,21.0,92.0
393,Lithuania,354,1,Advanced,Complex Numbers,Complex Numbers,23.0,54.0
393,Lithuania,354,0,Advanced,Complex Numbers,Complex Numbers,23.0,80.0
91,Lithuania,354,1,Advanced,Complex Numbers,Complex Numbers,27.0,90.0
90,Lithuania,354,1,Advanced,Complex Numbers,Complex Numbers,20.0,102.0
91,Lithuania,354,1,Advanced,Complex Numbers,Complex Numbers,27.0,95.0
466,Portugal,354,0,Advanced,Complex Numbers,Complex Numbers,22.0,103.0
466,Portugal,354,0,Advanced,Complex Numbers,Complex Numbers,22.0,98.0
457,Portugal,354,1,Advanced,Complex Numbers,Complex Numbers,23.0,79.0
467,Portugal,354,1,Advanced,Complex Numbers,Complex Numbers,40.0,69.0
376,Portugal,354,1,Advanced,Complex Numbers,Complex Numbers,29.0,114.0
394,Portugal,354,1,Advanced,Complex Numbers,Complex Numbers,18.0,53.0
397,Portugal,354,1,Advanced,Complex Numbers,Complex Numbers,20.0,92.0
470,Portugal,354,1,Advanced,Complex Numbers,Complex Numbers,23.0,80.0
535,Portugal,354,0,Advanced,Complex Numbers,Complex Numbers,20.0,87.0
403,Portugal,354,1,Advanced,Complex Numbers,Complex Numbers,23.0,75.0
468,Portugal,354,1,Advanced,Complex Numbers,Complex Numbers,18.0,105.0
582,Lithuania,354,0,Advanced,Complex Numbers,Complex Numbers,23.0,30.0
393,Lithuania,355,1,Advanced,Complex Numbers,Complex Numbers,23.0,77.0
91,Lithuania,355,0,Advanced,Complex Numbers,Complex Numbers,27.0,69.0
90,Lithuania,355,0,Advanced,Complex Numbers,Complex Numbers,20.0,77.0
91,Lithuania,355,0,Advanced,Complex Numbers,Complex Numbers,27.0,114.0
466,Portugal,355,0,Advanced,Complex Numbers,Complex Numbers,22.0,75.0
380,Portugal,355,0,Advanced,Complex Numbers,Complex Numbers,37.0,68.0
380,Portugal,355,0,Advanced,Complex Numbers,Complex Numbers,37.0,82.0
1247,Portugal,355,0,Advanced,Complex Numbers,Complex Numbers,18.0,46.0
376,Portugal,355,1,Advanced,Complex Numbers,Complex Numbers,29.0,50.0
376,Portugal,355,1,Advanced,Complex Numbers,Complex Numbers,29.0,82.0
397,Portugal,355,0,Advanced,Complex Numbers,Complex Numbers,20.0,84.0
473,Portugal,355,0,Advanced,Complex Numbers,Complex Numbers,26.0,63.0
470,Portugal,355,1,Advanced,Complex Numbers,Complex Numbers,23.0,69.0
468,Portugal,355,1,Advanced,Complex Numbers,Complex Numbers,18.0,67.0
551,Lithuania,355,0,Advanced,Complex Numbers,Complex Numbers,22.0,60.0
393,Lithuania,356,1,Advanced,Complex Numbers,Complex Numbers,23.0,
91,Lithuania,356,0,Advanced,Complex Numbers,Complex Numbers,27.0,47.0
380,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,37.0,74.0
483,Portugal,356,1,Advanced,Complex Numbers,Complex Numbers,18.0,100.0
483,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,18.0,66.0
1247,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,18.0,80.0
376,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,29.0,72.0
376,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,29.0,69.0
376,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,29.0,53.0
464,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,29.0,103.0
397,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,20.0,99.0
426,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,20.0,56.0
359,Portugal,356,1,Advanced,Complex Numbers,Complex Numbers,22.0,102.0
468,Portugal,356,0,Advanced,Complex Numbers,Complex Numbers,18.0,85.0
